id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756491269.12663,60756491269.12663,False,,7,,,,2025-05-12T06:42:00.000Z,0.9999923568609502,8932914544.001038,-19.5383,0.02256917,0.01413157,0.00583977,0.00714592,0.01875776,0.00279277,60756026898.81569,1.816,60756026898.82,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:44:56.323105
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228496383.70526,149228496383.70526,True,,8,,,,2025-05-12T06:43:00.000Z,0.24086278928520657,3027943140.905177,-25.5334,0.71116125,2.65089403,38.85562484,47.08171654,43.83844523,-9.95493543,35943591879.81661,1.0743,35943591879.82,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:43:00.000Z,0.8166285198186396,1060821382.0049419,-30.1192,0.70832074,1.6052465,18.60654175,29.20218864,13.50748167,2.96869811,28837562660.08348,0.8619,36748283391.84,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910170212.6761,True,,10,,,,2025-05-12T06:42:00.000Z,0.2641037052582478,924624185.34964,-5.0485,0.06152308,-0.29750057,5.88470027,7.13133928,18.23489004,7.5922314,25066124298.38265,0.7492,25066127619.86,,2025-05-12T06:42:00.000Z,,,,,,2025-05-12 13:44:56.323105
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13942717552.81744,,2025-05-12T06:43:00.000Z,4.176558341351319,1678849320.8491294,-30.4036,1.68598779,4.61467002,22.92750445,90.80512362,86.77779987,18.87599526,13942717552.81744,0.4167,41765583413.51,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:42:00.000Z,17.17561620202212,561614866.0740359,-15.3444,0.79466904,2.11679519,21.71599788,35.22236043,30.97242611,-12.61563889,11286096898.85714,0.3373,17175616202.02,,2025-05-12T06:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:44:56.323105
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355952.809993,455025452.809993,False,,13,,,,2025-05-12T06:43:00.000Z,25.313545285939018,399870491.17856616,-41.8224,1.22818592,1.47348708,26.13131428,31.79522994,35.24184751,-4.73646433,10590072357.097925,0.3165,18118137611.76,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075058700.130317,100000000000.0,False,,14,7074633802.896767,9831111011.666016,,2025-05-12T06:43:00.000Z,1.3896282529338249,1336622377.1669796,172.6719,8.71287129,47.34339505,135.51530284,106.717845,-18.52636023,-18.23714292,9831701460.86635,0.2938,138962825293.38,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:44:56.323105
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9723594672.885801,,2025-05-12T06:43:00.000Z,1.649317312913362e-05,509249435.9485821,-22.7104,0.64973978,1.93468982,27.58855286,34.24684983,36.30316528,1.23686115,9718600870.264389,0.2905,9723594672.89,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:44:56.323105
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T06:44:00.000Z,104335.40231446318,46686452215.13527,3.1604,0.36803297,0.5621657,10.16650264,24.65788671,25.64469768,6.06369049,2072481183835.8704,61.9449,2191043448603.73,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:44:00.000Z,2508.187866414501,23748847995.427525,-30.956,0.22475212,-0.6809697,37.87773169,59.37634048,34.5411455,-7.68335861,302812864572.84283,9.0509,302812864572.84,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:43:00.000Z,1.0000391219291946,85407667540.7375,-13.1363,0.01213375,0.01525716,-0.02012791,0.05971623,0.02377523,-0.01200557,149983970845.56976,4.4829,153514347595.55,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:45:31.901138
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:44:00.000Z,2.4002918936009725,3926681556.6988997,-20.4937,0.47558333,0.65783282,10.27220519,17.38116947,7.86714803,-4.29737098,140538182198.31146,4.2006,240029189360.1,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889048.27,140889048.27,False,,5,,,,2025-05-12T06:44:00.000Z,657.2612200924394,1742439675.5475376,-17.6191,0.4464859,-0.54601178,11.09783428,11.88965025,13.58209559,2.82034926,92600907763.6028,2.7678,92600907763.6,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321317.85660076,600503031.2584249,True,,6,,,,2025-05-12T06:43:00.000Z,175.4621847096651,3528975146.6527996,-25.8687,0.48925799,0.53199656,19.48381827,42.32328568,41.59878239,-14.35632878,91121252997.42159,2.7235,105365573789.38,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:45:31.901138
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756491269.12663,60756491269.12663,False,,7,,,,2025-05-12T06:43:00.000Z,0.9999598334598188,8621243788.840288,-22.5008,0.02381839,0.02612831,-0.01306581,0.01011089,0.02390671,-0.0046681,60754050891.0788,1.8159,60754050891.08,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:45:31.901138
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228496383.70526,149228496383.70526,True,,8,,,,2025-05-12T06:44:00.000Z,0.24078508449843886,3023994757.7643046,-25.685,0.66586695,2.54360241,38.82676654,46.962225,43.79986919,-10.00236409,35931996111.32545,1.074,35931996111.33,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:44:00.000Z,0.816478861929015,1060491553.5863119,-30.1443,0.66860911,1.56190704,18.61756991,29.10594829,13.54292567,2.85617463,28832277798.405388,0.8618,36741548786.81,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910170212.6761,True,,10,,,,2025-05-12T06:44:00.000Z,0.2639824892274894,922524696.734048,-5.4981,-0.06991118,-0.0950616,5.84704671,7.06683779,18.17003216,7.5301141,25054619665.795326,0.7489,25054622985.75,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13937014753.862516,,2025-05-12T06:44:00.000Z,4.1748500608490415,1678914019.4185836,-30.4143,1.61958938,4.54044004,22.88316503,90.65437942,86.76380893,18.71198481,13937014753.862516,0.4166,41748500608.49,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:44:00.000Z,17.18823415515187,561880423.9593258,-15.3236,0.74374093,2.53799042,21.82162783,35.28477892,31.06446683,-12.57902618,11294388155.485874,0.3376,17188234155.15,,2025-05-12T06:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:45:31.901138
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355952.809993,455025452.809993,False,,13,,,,2025-05-12T06:44:00.000Z,25.313818632395293,399761722.71417993,-41.8367,1.21307987,1.44370029,26.14849259,31.76443913,35.28469298,-4.77844262,10590186713.215088,0.3165,18118333259.14,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075058700.130317,100000000000.0,False,,14,7074633802.896767,9822139074.176458,,2025-05-12T06:44:00.000Z,1.3883600689204159,1337383201.7126372,172.7629,8.58741919,47.13220465,135.31708755,106.46505285,-18.64271945,-18.31176025,9822728984.528913,0.2936,138836006892.04,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:31.901138
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9724066794.326672,,2025-05-12T06:44:00.000Z,1.649397394209675e-05,508989138.37752753,-22.722,0.64999042,1.94193246,27.60001643,34.17631588,36.31753277,1.21149123,9719072749.235128,0.2905,9724066794.33,,2025-05-12T06:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:45:31.901138
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T06:44:00.000Z,104335.40231446318,46686452215.13527,3.1604,0.36803297,0.5621657,10.16650264,24.65788671,25.64469768,6.06369049,2072481183835.8704,61.9449,2191043448603.73,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:56.845415
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:44:00.000Z,2508.187866414501,23748847995.427525,-30.956,0.22475212,-0.6809697,37.87773169,59.37634048,34.5411455,-7.68335861,302812864572.84283,9.0509,302812864572.84,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:56.845415
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:43:00.000Z,1.0000391219291946,85407667540.7375,-13.1363,0.01213375,0.01525716,-0.02012791,0.05971623,0.02377523,-0.01200557,149983970845.56976,4.4829,153514347595.55,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:45:56.845415
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:44:00.000Z,2.4002918936009725,3926681556.6988997,-20.4937,0.47558333,0.65783282,10.27220519,17.38116947,7.86714803,-4.29737098,140538182198.31146,4.2006,240029189360.1,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:56.845415
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889048.27,140889048.27,False,,5,,,,2025-05-12T06:44:00.000Z,657.2612200924394,1742439675.5475376,-17.6191,0.4464859,-0.54601178,11.09783428,11.88965025,13.58209559,2.82034926,92600907763.6028,2.7678,92600907763.6,,2025-05-12T06:44:00.000Z,,,,,,2025-05-12 13:45:56.845415
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321317.85660076,600503031.2584249,True,,6,,,,2025-05-12T06:43:00.000Z,175.4621847096651,3528975146.6527996,-25.8687,0.48925799,0.53199656,19.48381827,42.32328568,41.59878239,-14.35632878,91121252997.42159,2.7235,105365573789.38,,2025-05-12T06:43:00.000Z,,,,,,2025-05-12 13:45:56.845415
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756491269.12663,60756491269.12663,False,,7,,,,2025-05-12T06:43:00.000Z,0.9999598334598188,8621243788.840288,-22.5008,0.02381839,0.02612831,-0.01306581,0.01011089,0.02390671,-0.0046681,60754050891.0788,1.8159,60754050891.08,,2025-05-12T06:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:45:56.845415
